company,attempts,successful_worker_attempts,sum_attempt_duration_ms,observed_span_ms,mean_attempt_ms,median_attempt_ms,p95_attempt_ms,max_attempt_ms,statuses
Mettler Toledo,1,1,15015.3,15015.3,15015.3,15015.3,15015.3,15015.3,"{""no_application_form"": 1}"
Microservice Solutions,1,1,12026.6,12026.5,12026.6,12026.6,12026.6,12026.6,"{""no_application_form"": 1}"
Microsoft,1,1,14542.9,14543.0,14542.9,14542.9,14542.9,14542.9,"{""no_application_form"": 1}"
Mimic,2,2,19754.1,127283.3,9877.0,9877.0,14345.9,14345.9,"{""form_processed"": 2}"
Monolithic Power Systems,1,1,204.0,204.0,204.0,204.0,204.0,204.0,"{""skipped_by_metadata"": 1}"
MSC Cruises,2,2,64141.5,62072.5,32070.8,32070.8,40271.1,40271.1,"{""workflow_failed"": 2}"
NVIDIA,1,1,13875.6,13875.5,13875.6,13875.6,13875.6,13875.6,"{""no_application_form"": 1}"
NZZ,1,1,7736.8,7736.8,7736.8,7736.8,7736.8,7736.8,"{""form_processed"": 1}"
ONLU AG,1,1,2785.4,2785.3,2785.4,2785.4,2785.4,2785.4,"{""form_processed"": 1}"
Pax,1,1,8081.6,8081.6,8081.6,8081.6,8081.6,8081.6,"{""form_processed"": 1}"
Richemont,1,1,5622.4,5622.4,5622.4,5622.4,5622.4,5622.4,"{""no_application_form"": 1}"
Rivia,1,1,4957.9,4958.0,4957.9,4957.9,4957.9,4957.9,"{""form_processed"": 1}"
Roche,1,1,217.8,217.8,217.8,217.8,217.8,217.8,"{""skipped_by_metadata"": 1}"
RUAG,5,5,42585.8,87698.2,8517.2,6528.3,14042.5,14042.5,"{""form_processed"": 5}"
Salesforce,7,7,1465.8,39076.9,209.4,204.7,218.2,218.2,"{""skipped_by_metadata"": 7}"
SonarSource,2,2,9197.8,28777.6,4598.9,4598.9,5547.3,5547.3,"{""form_processed"": 2}"
Thomson Reuters,1,1,217.2,217.2,217.2,217.2,217.2,217.2,"{""skipped_by_metadata"": 1}"
ti&m,8,8,211449.7,146970.9,26431.2,23809.8,48582.8,48582.8,"{""no_application_form"": 5, ""workflow_failed"": 3}"
Universitätsspital Zürich,1,1,48287.6,48287.6,48287.6,48287.6,48287.6,48287.6,"{""workflow_failed"": 1}"
Vaudoise,2,2,13402.2,20416.2,6701.1,6701.1,8417.8,8417.8,"{""form_processed"": 2}"
vlot,1,1,9224.6,9224.6,9224.6,9224.6,9224.6,9224.6,"{""no_application_form"": 1}"
Wavestone,2,2,19242.9,28276.2,9621.5,9621.5,9908.9,9908.9,"{""form_processed"": 2}"
Zürcher Kantonalbank,4,4,15456.7,134391.2,3864.2,3661.3,4684.5,4684.5,"{""form_processed"": 4}"
