company,attempts,successful_worker_attempts,sum_attempt_duration_ms,observed_span_ms,mean_attempt_ms,median_attempt_ms,p95_attempt_ms,max_attempt_ms,statuses
Eraneos,5,5,1089.8,19762.8,218.0,215.9,225.0,225.0,"{""skipped_by_metadata"": 5}"
Expleo,2,2,572.4,574.4,286.2,286.2,369.0,369.0,"{""skipped_by_metadata"": 2}"
Fincons Group,1,1,49767.9,49767.9,49767.9,49767.9,49767.9,49767.9,"{""workflow_failed"": 1}"
finnova,2,2,58493.2,48330.5,29246.6,29246.6,48330.5,48330.5,"{""no_application_form"": 1, ""workflow_failed"": 1}"
Harmattan AI,1,1,49799.9,49799.9,49799.9,49799.9,49799.9,49799.9,"{""workflow_failed"": 1}"
Hoshii AG,1,1,14683.2,14683.2,14683.2,14683.2,14683.2,14683.2,"{""no_application_form"": 1}"
Julius Bär,2,2,882.7,62341.2,441.4,441.4,666.0,666.0,"{""skipped_by_metadata"": 2}"
Kanton Genf,1,1,5909.1,5909.1,5909.1,5909.1,5909.1,5909.1,"{""form_processed"": 1}"
Kanton Luzern,3,3,17101.8,15141.4,5700.6,6745.4,7163.6,7163.6,"{""form_processed"": 3}"
Meier Tobler,1,1,49820.1,49820.1,49820.1,49820.1,49820.1,49820.1,"{""workflow_failed"": 1}"
Mettler Toledo,1,1,14907.7,14907.7,14907.7,14907.7,14907.7,14907.7,"{""no_application_form"": 1}"
Microservice Solutions,1,1,49866.2,49866.2,49866.2,49866.2,49866.2,49866.2,"{""workflow_failed"": 1}"
Microsoft,1,1,18157.4,18157.4,18157.4,18157.4,18157.4,18157.4,"{""no_application_form"": 1}"
Mimic,2,2,42698.4,104756.3,21349.2,21349.2,29984.7,29984.7,"{""form_processed"": 1, ""workflow_failed"": 1}"
Monolithic Power Systems,1,1,201.1,201.1,201.1,201.1,201.1,201.1,"{""skipped_by_metadata"": 1}"
MSC Cruises,2,2,101229.5,55180.0,50614.8,50614.8,55180.0,55180.0,"{""workflow_failed"": 2}"
NVIDIA,1,1,24440.9,24440.9,24440.9,24440.9,24440.9,24440.9,"{""no_application_form"": 1}"
NZZ,1,1,11020.1,11020.1,11020.1,11020.1,11020.1,11020.1,"{""form_processed"": 1}"
ONLU AG,1,1,32774.9,32774.9,32774.9,32774.9,32774.9,32774.9,"{""form_processed"": 1}"
Pax,1,1,9287.9,9287.9,9287.9,9287.9,9287.9,9287.9,"{""form_processed"": 1}"
Richemont,1,1,2289.5,2289.6,2289.5,2289.5,2289.5,2289.5,"{""no_application_form"": 1}"
Rivia,1,1,6804.5,6804.5,6804.5,6804.5,6804.5,6804.5,"{""form_processed"": 1}"
Roche,1,1,367.3,367.2,367.3,367.3,367.3,367.3,"{""skipped_by_metadata"": 1}"
RUAG,5,5,58748.8,50168.6,11749.8,14267.2,18146.9,18146.9,"{""form_processed"": 5}"
Salesforce,7,7,1511.2,31853.2,215.9,216.6,217.3,217.3,"{""skipped_by_metadata"": 7}"
SonarSource,2,2,11065.5,18268.4,5532.8,5532.8,8120.8,8120.8,"{""form_processed"": 2}"
Thomson Reuters,1,1,217.3,217.4,217.3,217.3,217.3,217.3,"{""skipped_by_metadata"": 1}"
ti&m,8,8,107354.9,91089.4,13419.4,10761.3,25556.8,25556.8,"{""no_application_form"": 8}"
Universitätsspital Zürich,1,1,48308.6,48308.6,48308.6,48308.6,48308.6,48308.6,"{""workflow_failed"": 1}"
Vaudoise,2,2,13289.3,18450.1,6644.7,6644.7,9049.2,9049.2,"{""form_processed"": 2}"
vlot,1,1,7933.9,7933.9,7933.9,7933.9,7933.9,7933.9,"{""no_application_form"": 1}"
Wavestone,2,2,15762.2,19335.2,7881.1,7881.1,8448.8,8448.8,"{""form_processed"": 2}"
Zürcher Kantonalbank,4,4,16140.9,94416.3,4035.2,3997.1,5285.5,5285.5,"{""form_processed"": 4}"
