company,attempts,successful_worker_attempts,sum_attempt_duration_ms,observed_span_ms,mean_attempt_ms,median_attempt_ms,p95_attempt_ms,max_attempt_ms,statuses
finnova,2,2,24554.9,28531.5,12277.5,12277.5,15180.0,15180.0,"{""no_application_form"": 2}"
Harmattan AI,1,1,2973.2,2973.2,2973.2,2973.2,2973.2,2973.2,"{""form_processed"": 1}"
Hoshii AG,1,1,17582.5,17582.5,17582.5,17582.5,17582.5,17582.5,"{""no_application_form"": 1}"
Julius Bär,2,2,406.6,45330.7,203.3,203.3,203.3,203.3,"{""skipped_by_metadata"": 2}"
Kanton Genf,1,1,8356.6,8356.6,8356.6,8356.6,8356.6,8356.6,"{""form_processed"": 1}"
Kanton Luzern,3,3,21305.0,19738.1,7101.7,9091.1,9091.2,9091.2,"{""form_processed"": 3}"
Meier Tobler,1,1,21935.0,21935.0,21935.0,21935.0,21935.0,21935.0,"{""no_application_form"": 1}"
Mettler Toledo,1,1,48254.7,48254.7,48254.7,48254.7,48254.7,48254.7,"{""workflow_failed"": 1}"
Microservice Solutions,1,1,18597.5,18597.5,18597.5,18597.5,18597.5,18597.5,"{""no_application_form"": 1}"
Microsoft,1,1,20090.4,20090.4,20090.4,20090.4,20090.4,20090.4,"{""no_application_form"": 1}"
Mimic,2,2,30050.1,58582.2,15025.0,15025.0,26033.6,26033.6,"{""form_processed"": 1, ""no_application_form"": 1}"
Monolithic Power Systems,1,1,201.1,201.1,201.1,201.1,201.1,201.1,"{""skipped_by_metadata"": 1}"
MSC Cruises,2,2,63646.5,45495.8,31823.2,31823.2,40267.1,40267.1,"{""workflow_failed"": 2}"
NVIDIA,1,1,19239.0,19239.0,19239.0,19239.0,19239.0,19239.0,"{""no_application_form"": 1}"
NZZ,1,1,10404.4,10404.4,10404.4,10404.4,10404.4,10404.4,"{""form_processed"": 1}"
ONLU AG,1,1,8147.5,8147.6,8147.5,8147.5,8147.5,8147.5,"{""form_processed"": 1}"
Pax,1,1,9867.3,9867.3,9867.3,9867.3,9867.3,9867.3,"{""form_processed"": 1}"
Richemont,1,1,5192.2,5192.2,5192.2,5192.2,5192.2,5192.2,"{""no_application_form"": 1}"
Rivia,1,1,11983.3,11983.2,11983.3,11983.3,11983.3,11983.3,"{""form_processed"": 1}"
Roche,1,1,404.1,404.2,404.1,404.1,404.1,404.1,"{""skipped_by_metadata"": 1}"
RUAG,5,5,67237.7,60385.4,13447.5,17395.1,17614.2,17614.2,"{""form_processed"": 5}"
Salesforce,7,7,1489.5,38575.8,212.8,216.2,217.2,217.2,"{""skipped_by_metadata"": 7}"
SonarSource,2,2,10097.6,21166.2,5048.8,5048.8,6644.6,6644.6,"{""form_processed"": 2}"
Thomson Reuters,1,1,218.7,218.8,218.7,218.7,218.7,218.7,"{""skipped_by_metadata"": 1}"
ti&m,8,8,82718.4,45916.6,10339.8,9626.0,16559.3,16559.3,"{""no_application_form"": 8}"
Universitätsspital Zürich,1,1,9756.1,9756.1,9756.1,9756.1,9756.1,9756.1,"{""generic_form"": 1}"
Vaudoise,2,2,15579.6,22796.9,7789.8,7789.8,10197.4,10197.4,"{""form_processed"": 2}"
vlot,1,1,10151.8,10151.8,10151.8,10151.8,10151.8,10151.8,"{""no_application_form"": 1}"
Wavestone,2,2,22084.6,22555.0,11042.3,11042.3,11846.5,11846.5,"{""form_processed"": 2}"
Zürcher Kantonalbank,4,4,17560.8,48796.6,4390.2,4224.8,5107.6,5107.6,"{""form_processed"": 4}"
