company,attempts,successful_worker_attempts,sum_attempt_duration_ms,observed_span_ms,mean_attempt_ms,median_attempt_ms,p95_attempt_ms,max_attempt_ms,statuses
Mettler Toledo,1,1,18711.2,18711.2,18711.2,18711.2,18711.2,18711.2,"{""no_application_form"": 1}"
Microservice Solutions,1,1,23326.6,23326.6,23326.6,23326.6,23326.6,23326.6,"{""no_application_form"": 1}"
Microsoft,1,1,10219.7,10219.8,10219.7,10219.7,10219.7,10219.7,"{""no_application_form"": 1}"
Mimic,2,2,58426.0,160864.6,29213.0,29213.0,48295.8,48295.8,"{""form_processed"": 1, ""workflow_failed"": 1}"
Monolithic Power Systems,1,1,215.1,215.1,215.1,215.1,215.1,215.1,"{""skipped_by_metadata"": 1}"
MSC Cruises,2,2,121733.8,77320.3,60866.9,60866.9,65474.3,65474.3,"{""workflow_failed"": 2}"
NVIDIA,1,1,25300.9,25301.0,25300.9,25300.9,25300.9,25300.9,"{""no_application_form"": 1}"
NZZ,1,1,8477.7,8477.7,8477.7,8477.7,8477.7,8477.7,"{""form_processed"": 1}"
ONLU AG,1,1,50253.9,50253.9,50253.9,50253.9,50253.9,50253.9,"{""workflow_failed"": 1}"
Pax,1,1,11135.8,11135.8,11135.8,11135.8,11135.8,11135.8,"{""form_processed"": 1}"
Richemont,1,1,2864.2,2864.2,2864.2,2864.2,2864.2,2864.2,"{""no_application_form"": 1}"
Rivia,1,1,12651.2,12651.3,12651.2,12651.2,12651.2,12651.2,"{""form_processed"": 1}"
Roche,1,1,1370.1,1370.1,1370.1,1370.1,1370.1,1370.1,"{""skipped_by_metadata"": 1}"
RUAG,5,5,59055.8,58736.1,11811.2,12299.5,17113.1,17113.1,"{""form_processed"": 5}"
Salesforce,7,7,1503.2,31096.8,214.7,217.0,221.4,221.4,"{""skipped_by_metadata"": 7}"
SonarSource,2,2,12280.4,18254.5,6140.2,6140.2,6956.8,6956.8,"{""form_processed"": 2}"
Thomson Reuters,1,1,217.3,217.3,217.3,217.3,217.3,217.3,"{""skipped_by_metadata"": 1}"
ti&m,8,8,148879.7,142760.8,18610.0,15380.1,48248.1,48248.1,"{""form_processed"": 7, ""workflow_failed"": 1}"
Universitätsspital Zürich,1,1,8202.6,8202.6,8202.6,8202.6,8202.6,8202.6,"{""generic_form"": 1}"
Vaudoise,2,2,19752.4,23532.6,9876.2,9876.2,10073.6,10073.6,"{""form_processed"": 2}"
vlot,1,1,13779.3,13779.3,13779.3,13779.3,13779.3,13779.3,"{""no_application_form"": 1}"
Wavestone,2,2,15654.5,15656.2,7827.2,7827.2,9529.1,9529.1,"{""form_processed"": 2}"
Zürcher Kantonalbank,4,4,72021.9,161834.1,18005.5,9638.2,48270.8,48270.8,"{""form_processed"": 3, ""workflow_failed"": 1}"
