company,attempts,successful_worker_attempts,sum_attempt_duration_ms,observed_span_ms,mean_attempt_ms,median_attempt_ms,p95_attempt_ms,max_attempt_ms,statuses
Digital Wave Finance AG,1,1,17687.3,17687.4,17687.3,17687.3,17687.3,17687.3,"{""form_processed"": 1}"
EPAM,1,1,18380.1,18380.1,18380.1,18380.1,18380.1,18380.1,"{""no_application_form"": 1}"
Eraneos,5,5,326.8,28535.4,65.4,62.4,78.0,78.0,"{""skipped_by_metadata"": 5}"
Expleo,2,2,301.9,319.4,151.0,151.0,239.8,239.8,"{""skipped_by_metadata"": 2}"
Fincons Group,1,1,4107.6,4107.5,4107.6,4107.6,4107.6,4107.6,"{""form_processed"": 1}"
finnova,2,2,56424.6,60023.2,28212.3,28212.3,44165.8,44165.8,"{""no_application_form"": 1, ""workflow_failed"": 1}"
Harmattan AI,1,1,2345.8,2345.8,2345.8,2345.8,2345.8,2345.8,"{""form_processed"": 1}"
Hoshii AG,1,1,13792.4,13792.4,13792.4,13792.4,13792.4,13792.4,"{""no_application_form"": 1}"
Julius Bär,2,2,121.4,60019.0,60.7,60.7,62.0,62.0,"{""skipped_by_metadata"": 2}"
Kanton Genf,1,1,8185.5,8185.5,8185.5,8185.5,8185.5,8185.5,"{""form_processed"": 1}"
Kanton Luzern,3,3,22951.8,28902.0,7650.6,9291.3,9306.8,9306.8,"{""form_processed"": 3}"
Meier Tobler,1,1,9901.1,9901.0,9901.1,9901.1,9901.1,9901.1,"{""no_application_form"": 1}"
Mettler Toledo,1,1,15534.2,15534.2,15534.2,15534.2,15534.2,15534.2,"{""no_application_form"": 1}"
Microservice Solutions,1,1,18173.1,18173.2,18173.1,18173.1,18173.1,18173.1,"{""no_application_form"": 1}"
Microsoft,1,1,25310.3,25310.3,25310.3,25310.3,25310.3,25310.3,"{""no_application_form"": 1}"
Mimic,2,2,30464.9,83670.3,15232.5,15232.5,25086.4,25086.4,"{""form_processed"": 1, ""workflow_failed"": 1}"
Monolithic Power Systems,1,1,60.8,60.8,60.8,60.8,60.8,60.8,"{""skipped_by_metadata"": 1}"
MSC Cruises,2,2,106083.5,65953.2,53041.8,53041.8,65953.2,65953.2,"{""workflow_failed"": 2}"
NVIDIA,1,1,30988.8,30988.9,30988.8,30988.8,30988.8,30988.8,"{""no_application_form"": 1}"
NZZ,1,1,21029.1,21029.0,21029.1,21029.1,21029.1,21029.1,"{""form_processed"": 1}"
ONLU AG,1,1,4838.6,4838.7,4838.6,4838.6,4838.6,4838.6,"{""form_processed"": 1}"
Pax,1,1,13086.4,13086.4,13086.4,13086.4,13086.4,13086.4,"{""form_processed"": 1}"
Richemont,1,1,2722.6,2722.6,2722.6,2722.6,2722.6,2722.6,"{""no_application_form"": 1}"
Rivia,1,1,10966.1,10966.0,10966.1,10966.1,10966.1,10966.1,"{""form_processed"": 1}"
Roche,1,1,254.4,254.4,254.4,254.4,254.4,254.4,"{""skipped_by_metadata"": 1}"
RUAG,5,5,90171.6,84704.7,18034.3,24544.9,24746.0,24746.0,"{""form_processed"": 5}"
Salesforce,7,7,432.2,50508.3,61.7,61.6,62.8,62.8,"{""skipped_by_metadata"": 7}"
SonarSource,2,2,17178.2,27153.4,8589.1,8589.1,11889.0,11889.0,"{""form_processed"": 2}"
Thomson Reuters,1,1,61.2,61.2,61.2,61.2,61.2,61.2,"{""skipped_by_metadata"": 1}"
ti&m,8,8,91083.9,56212.9,11385.5,9120.8,30359.3,30359.3,"{""form_processed"": 1, ""no_application_form"": 7}"
Universitätsspital Zürich,1,1,9565.7,9565.8,9565.7,9565.7,9565.7,9565.7,"{""generic_form"": 1}"
Vaudoise,2,2,20612.3,34405.2,10306.1,10306.1,11848.5,11848.5,"{""form_processed"": 2}"
vlot,1,1,27501.4,27501.5,27501.4,27501.4,27501.4,27501.4,"{""no_application_form"": 1}"
Wavestone,2,2,44994.3,35582.8,22497.2,22497.2,28311.0,28311.0,"{""form_processed"": 2}"
Zürcher Kantonalbank,4,4,26522.9,59542.3,6630.7,5147.1,12718.4,12718.4,"{""form_processed"": 4}"
