company,attempts,successful_worker_attempts,sum_attempt_duration_ms,observed_span_ms,mean_attempt_ms,median_attempt_ms,p95_attempt_ms,max_attempt_ms,statuses
finnova,2,2,34739.8,34353.5,17369.9,17369.9,21135.9,21135.9,"{""no_application_form"": 2}"
Harmattan AI,1,1,3649.2,3649.2,3649.2,3649.2,3649.2,3649.2,"{""form_processed"": 1}"
Hoshii AG,1,1,20291.9,20291.8,20291.9,20291.9,20291.9,20291.9,"{""no_application_form"": 1}"
Julius Bär,2,2,432.5,50036.7,216.2,216.2,217.3,217.3,"{""skipped_by_metadata"": 2}"
Kanton Genf,1,1,9413.8,9413.9,9413.8,9413.8,9413.8,9413.8,"{""form_processed"": 1}"
Kanton Luzern,3,3,21418.1,19841.9,7139.4,8773.0,8773.5,8773.5,"{""form_processed"": 3}"
Meier Tobler,1,1,27677.5,27677.5,27677.5,27677.5,27677.5,27677.5,"{""no_application_form"": 1}"
Mettler Toledo,1,1,15278.2,15278.2,15278.2,15278.2,15278.2,15278.2,"{""no_application_form"": 1}"
Microservice Solutions,1,1,19109.3,19109.3,19109.3,19109.3,19109.3,19109.3,"{""no_application_form"": 1}"
Microsoft,1,1,22478.8,22478.9,22478.8,22478.8,22478.8,22478.8,"{""no_application_form"": 1}"
Mimic,2,2,30835.3,69250.7,15417.7,15417.7,24978.9,24978.9,"{""form_processed"": 2}"
Monolithic Power Systems,1,1,214.9,214.9,214.9,214.9,214.9,214.9,"{""skipped_by_metadata"": 1}"
MSC Cruises,2,2,61072.0,55157.2,30536.0,30536.0,48681.1,48681.1,"{""no_application_form"": 1, ""workflow_failed"": 1}"
NVIDIA,1,1,15966.9,15966.8,15966.9,15966.9,15966.9,15966.9,"{""no_application_form"": 1}"
NZZ,1,1,13686.4,13686.4,13686.4,13686.4,13686.4,13686.4,"{""form_processed"": 1}"
ONLU AG,1,1,12859.9,12859.9,12859.9,12859.9,12859.9,12859.9,"{""form_processed"": 1}"
Pax,1,1,7772.0,7771.9,7772.0,7772.0,7772.0,7772.0,"{""form_processed"": 1}"
Richemont,1,1,18769.5,18769.5,18769.5,18769.5,18769.5,18769.5,"{""no_application_form"": 1}"
Rivia,1,1,6033.7,6033.7,6033.7,6033.7,6033.7,6033.7,"{""form_processed"": 1}"
Roche,1,1,419.3,419.3,419.3,419.3,419.3,419.3,"{""skipped_by_metadata"": 1}"
RUAG,5,5,73763.8,62176.3,14752.8,18493.7,19948.8,19948.8,"{""form_processed"": 5}"
Salesforce,7,7,1464.8,39241.5,209.3,215.4,217.9,217.9,"{""skipped_by_metadata"": 7}"
SonarSource,2,2,10939.5,21777.2,5469.8,5469.8,7271.6,7271.6,"{""form_processed"": 2}"
Thomson Reuters,1,1,216.5,216.5,216.5,216.5,216.5,216.5,"{""skipped_by_metadata"": 1}"
ti&m,8,8,98221.6,48556.7,12277.7,11998.4,19588.0,19588.0,"{""form_processed"": 2, ""no_application_form"": 6}"
Universitätsspital Zürich,1,1,9887.4,9887.4,9887.4,9887.4,9887.4,9887.4,"{""generic_form"": 1}"
Vaudoise,2,2,17309.2,24736.0,8654.6,8654.6,10865.7,10865.7,"{""form_processed"": 2}"
vlot,1,1,5278.1,5278.1,5278.1,5278.1,5278.1,5278.1,"{""no_application_form"": 1}"
Wavestone,2,2,19908.3,23465.9,9954.1,9954.1,12154.0,12154.0,"{""form_processed"": 2}"
Zürcher Kantonalbank,4,4,22951.7,60316.4,5737.9,5922.8,6419.4,6419.4,"{""form_processed"": 4}"
