company,attempts,successful_worker_attempts,sum_attempt_duration_ms,observed_span_ms,mean_attempt_ms,median_attempt_ms,p95_attempt_ms,max_attempt_ms,statuses
Digital Wave Finance AG,1,1,14907.1,14907.2,14907.1,14907.1,14907.1,14907.1,"{""form_processed"": 1}"
EPAM,1,1,24804.7,24804.7,24804.7,24804.7,24804.7,24804.7,"{""no_application_form"": 1}"
Eraneos,5,5,339.9,29132.8,68.0,62.7,77.9,77.9,"{""skipped_by_metadata"": 5}"
Expleo,2,2,2591.0,2591.8,1295.5,1295.5,2528.5,2528.5,"{""skipped_by_metadata"": 2}"
Fincons Group,1,1,15907.8,15907.8,15907.8,15907.8,15907.8,15907.8,"{""form_processed"": 1}"
finnova,2,2,47442.2,50201.6,23721.1,23721.1,23721.4,23721.4,"{""no_application_form"": 2}"
Harmattan AI,1,1,5851.2,5851.2,5851.2,5851.2,5851.2,5851.2,"{""form_processed"": 1}"
Hoshii AG,1,1,19693.1,19693.2,19693.1,19693.1,19693.1,19693.1,"{""no_application_form"": 1}"
Julius Bär,2,2,122.9,70819.2,61.5,61.5,62.1,62.1,"{""skipped_by_metadata"": 2}"
Kanton Genf,1,1,19556.8,19556.8,19556.8,19556.8,19556.8,19556.8,"{""form_processed"": 1}"
Kanton Luzern,3,3,61618.5,32751.2,20539.5,28871.3,28871.4,28871.4,"{""form_processed"": 3}"
Meier Tobler,1,1,42679.5,42679.5,42679.5,42679.5,42679.5,42679.5,"{""no_application_form"": 1}"
Mettler Toledo,1,1,25362.2,25362.1,25362.2,25362.2,25362.2,25362.2,"{""no_application_form"": 1}"
Microservice Solutions,1,1,33943.1,33943.1,33943.1,33943.1,33943.1,33943.1,"{""no_application_form"": 1}"
Microsoft,1,1,25088.0,25088.0,25088.0,25088.0,25088.0,25088.0,"{""workflow_failed"": 1}"
Mimic,2,2,73227.5,145697.3,36613.8,36613.8,48134.2,48134.2,"{""workflow_failed"": 2}"
Monolithic Power Systems,1,1,61.8,61.9,61.8,61.8,61.8,61.8,"{""skipped_by_metadata"": 1}"
MSC Cruises,2,2,80182.2,53166.6,40091.1,40091.1,40099.4,40099.4,"{""workflow_failed"": 2}"
NVIDIA,1,1,27573.8,27573.9,27573.8,27573.8,27573.8,27573.8,"{""workflow_failed"": 1}"
NZZ,1,1,15530.0,15530.0,15530.0,15530.0,15530.0,15530.0,"{""form_processed"": 1}"
ONLU AG,1,1,13889.2,13889.2,13889.2,13889.2,13889.2,13889.2,"{""form_processed"": 1}"
Pax,1,1,8593.4,8593.4,8593.4,8593.4,8593.4,8593.4,"{""form_processed"": 1}"
Richemont,1,1,11561.8,11561.8,11561.8,11561.8,11561.8,11561.8,"{""no_application_form"": 1}"
Rivia,1,1,18118.1,18118.1,18118.1,18118.1,18118.1,18118.1,"{""form_processed"": 1}"
Roche,1,1,2449.7,2449.7,2449.7,2449.7,2449.7,2449.7,"{""skipped_by_metadata"": 1}"
RUAG,5,5,149785.2,104638.3,29957.0,41237.4,42986.0,42986.0,"{""form_processed"": 5}"
Salesforce,7,7,486.8,69631.7,69.5,73.7,77.6,77.6,"{""skipped_by_metadata"": 7}"
SonarSource,2,2,30472.3,36710.9,15236.2,15236.2,22521.9,22521.9,"{""form_processed"": 2}"
Thomson Reuters,1,1,61.4,61.4,61.4,61.4,61.4,61.4,"{""skipped_by_metadata"": 1}"
ti&m,8,8,134135.4,82542.8,16766.9,13345.3,29836.9,29836.9,"{""no_application_form"": 7, ""workflow_failed"": 1}"
Universitätsspital Zürich,1,1,20074.8,20074.7,20074.8,20074.8,20074.8,20074.8,"{""generic_form"": 1}"
Vaudoise,2,2,27903.5,46357.0,13951.8,13951.8,20393.0,20393.0,"{""form_processed"": 2}"
vlot,1,1,37302.1,37302.1,37302.1,37302.1,37302.1,37302.1,"{""no_application_form"": 1}"
Wavestone,2,2,57322.6,38657.5,28661.3,28661.3,38657.3,38657.3,"{""form_processed"": 2}"
Zürcher Kantonalbank,4,4,30592.4,86050.9,7648.1,5709.6,14810.6,14810.6,"{""form_processed"": 4}"
