company,attempts,successful_worker_attempts,sum_attempt_duration_ms,observed_span_ms,mean_attempt_ms,median_attempt_ms,p95_attempt_ms,max_attempt_ms,statuses
Digital Wave Finance AG,1,1,14767.5,14767.5,14767.5,14767.5,14767.5,14767.5,"{""form_processed"": 1}"
EPAM,1,1,22629.3,22629.2,22629.3,22629.3,22629.3,22629.3,"{""no_application_form"": 1}"
Eraneos,5,5,1081.5,25059.9,216.3,216.3,217.1,217.1,"{""skipped_by_metadata"": 5}"
Expleo,2,2,614.3,616.5,307.1,307.1,414.7,414.7,"{""skipped_by_metadata"": 2}"
Fincons Group,1,1,10516.6,10516.6,10516.6,10516.6,10516.6,10516.6,"{""form_processed"": 1}"
finnova,2,2,24625.6,28562.5,12312.8,12312.8,16517.3,16517.3,"{""no_application_form"": 2}"
Harmattan AI,1,1,2481.0,2481.0,2481.0,2481.0,2481.0,2481.0,"{""form_processed"": 1}"
Hoshii AG,1,1,30998.6,30998.6,30998.6,30998.6,30998.6,30998.6,"{""no_application_form"": 1}"
Julius Bär,2,2,406.6,66617.6,203.3,203.3,204.2,204.2,"{""skipped_by_metadata"": 2}"
Kanton Genf,1,1,10497.7,10497.7,10497.7,10497.7,10497.7,10497.7,"{""form_processed"": 1}"
Kanton Luzern,3,3,29540.5,29399.1,9846.8,12039.6,12039.7,12039.7,"{""form_processed"": 3}"
Meier Tobler,1,1,24155.3,24155.3,24155.3,24155.3,24155.3,24155.3,"{""no_application_form"": 1}"
Mettler Toledo,1,1,18416.3,18416.2,18416.3,18416.3,18416.3,18416.3,"{""no_application_form"": 1}"
Microservice Solutions,1,1,20017.6,20017.5,20017.6,20017.6,20017.6,20017.6,"{""no_application_form"": 1}"
Microsoft,1,1,25235.2,25235.2,25235.2,25235.2,25235.2,25235.2,"{""workflow_failed"": 1}"
Mimic,2,2,33669.2,98000.2,16834.6,16834.6,25236.5,25236.5,"{""form_processed"": 1, ""workflow_failed"": 1}"
Monolithic Power Systems,1,1,201.0,201.1,201.0,201.0,201.0,201.0,"{""skipped_by_metadata"": 1}"
MSC Cruises,2,2,64156.2,50743.4,32078.1,32078.1,44143.1,44143.1,"{""no_application_form"": 1, ""workflow_failed"": 1}"
NVIDIA,1,1,26922.0,26922.0,26922.0,26922.0,26922.0,26922.0,"{""no_application_form"": 1}"
NZZ,1,1,21613.6,21613.6,21613.6,21613.6,21613.6,21613.6,"{""form_processed"": 1}"
ONLU AG,1,1,15738.8,15738.8,15738.8,15738.8,15738.8,15738.8,"{""form_processed"": 1}"
Pax,1,1,8512.7,8512.7,8512.7,8512.7,8512.7,8512.7,"{""form_processed"": 1}"
Richemont,1,1,16114.0,16114.1,16114.0,16114.0,16114.0,16114.0,"{""no_application_form"": 1}"
Rivia,1,1,25241.8,25241.8,25241.8,25241.8,25241.8,25241.8,"{""workflow_failed"": 1}"
Roche,1,1,413.4,413.4,413.4,413.4,413.4,413.4,"{""skipped_by_metadata"": 1}"
RUAG,5,5,91435.7,80472.5,18287.1,25442.9,25459.1,25459.1,"{""form_processed"": 2, ""workflow_failed"": 3}"
Salesforce,7,7,1468.5,55371.6,209.8,204.6,219.3,219.3,"{""skipped_by_metadata"": 7}"
SonarSource,2,2,19059.5,29884.9,9529.8,9529.8,12993.4,12993.4,"{""form_processed"": 2}"
Thomson Reuters,1,1,201.0,201.0,201.0,201.0,201.0,201.0,"{""skipped_by_metadata"": 1}"
ti&m,8,8,136495.3,101693.3,17061.9,9807.9,48247.2,48247.2,"{""no_application_form"": 7, ""workflow_failed"": 1}"
Universitätsspital Zürich,1,1,10769.0,10769.0,10769.0,10769.0,10769.0,10769.0,"{""generic_form"": 1}"
Vaudoise,2,2,25068.3,32030.9,12534.1,12534.1,18286.8,18286.8,"{""form_processed"": 2}"
vlot,1,1,5377.6,5377.6,5377.6,5377.6,5377.6,5377.6,"{""no_application_form"": 1}"
Wavestone,2,2,31023.9,30404.5,15512.0,15512.0,21009.9,21009.9,"{""form_processed"": 2}"
Zürcher Kantonalbank,4,4,20199.1,67404.2,5049.8,4703.5,6625.7,6625.7,"{""form_processed"": 4}"
