company,attempts,successful_worker_attempts,sum_attempt_duration_ms,observed_span_ms,mean_attempt_ms,median_attempt_ms,p95_attempt_ms,max_attempt_ms,statuses
Microservice Solutions,1,1,29395.6,29395.5,29395.6,29395.6,29395.6,29395.6,"{""no_application_form"": 1}"
Microsoft,1,1,25075.8,25075.7,25075.8,25075.8,25075.8,25075.8,"{""workflow_failed"": 1}"
Mimic,2,2,22298.2,93352.0,11149.1,11149.1,17855.7,17855.7,"{""form_processed"": 2}"
Monolithic Power Systems,1,1,61.7,61.7,61.7,61.7,61.7,61.7,"{""skipped_by_metadata"": 1}"
MSC Cruises,2,2,134597.6,94501.5,67298.8,67298.8,94501.5,94501.5,"{""workflow_failed"": 2}"
NVIDIA,1,1,29900.7,29900.7,29900.7,29900.7,29900.7,29900.7,"{""no_application_form"": 1}"
NZZ,1,1,22751.8,22751.8,22751.8,22751.8,22751.8,22751.8,"{""form_processed"": 1}"
ONLU AG,1,1,19920.5,19920.6,19920.5,19920.5,19920.5,19920.5,"{""form_processed"": 1}"
Pax,1,1,19187.4,19187.4,19187.4,19187.4,19187.4,19187.4,"{""form_processed"": 1}"
Richemont,1,1,6198.7,6198.8,6198.7,6198.7,6198.7,6198.7,"{""no_application_form"": 1}"
Rivia,1,1,6911.2,6911.2,6911.2,6911.2,6911.2,6911.2,"{""form_processed"": 1}"
Roche,1,1,2488.0,2488.0,2488.0,2488.0,2488.0,2488.0,"{""skipped_by_metadata"": 1}"
RUAG,5,5,146634.2,103306.1,29326.8,36701.7,37715.5,37715.5,"{""form_processed"": 5}"
Salesforce,7,7,447.2,55019.8,63.9,62.0,76.1,76.1,"{""skipped_by_metadata"": 7}"
SonarSource,2,2,24615.8,34466.4,12307.9,12307.9,13295.0,13295.0,"{""form_processed"": 1, ""no_application_form"": 1}"
Thomson Reuters,1,1,60.6,60.6,60.6,60.6,60.6,60.6,"{""skipped_by_metadata"": 1}"
ti&m,8,8,154755.4,81913.8,19344.4,14487.6,40187.7,40187.7,"{""form_processed"": 1, ""no_application_form"": 7}"
Universitätsspital Zürich,1,1,12522.1,12522.1,12522.1,12522.1,12522.1,12522.1,"{""generic_form"": 1}"
Vaudoise,2,2,26992.7,37795.9,13496.3,13496.3,20920.3,20920.3,"{""form_processed"": 2}"
vlot,1,1,34152.0,34151.9,34152.0,34152.0,34152.0,34152.0,"{""no_application_form"": 1}"
Wavestone,2,2,36096.7,30728.2,18048.3,18048.3,21281.5,21281.5,"{""form_processed"": 2}"
Zürcher Kantonalbank,4,4,31874.2,84832.5,7968.6,6391.0,14060.7,14060.7,"{""form_processed"": 4}"
