company,attempts,successful_worker_attempts,sum_attempt_duration_ms,observed_span_ms,mean_attempt_ms,median_attempt_ms,p95_attempt_ms,max_attempt_ms,statuses
NZZ,1,1,12735.2,12735.1,12735.2,12735.2,12735.2,12735.2,"{""form_processed"": 1}"
ONLU AG,1,1,20107.1,20107.0,20107.1,20107.1,20107.1,20107.1,"{""form_processed"": 1}"
Pax,1,1,9855.6,9855.6,9855.6,9855.6,9855.6,9855.6,"{""form_processed"": 1}"
Richemont,1,1,9025.3,9025.3,9025.3,9025.3,9025.3,9025.3,"{""no_application_form"": 1}"
Rivia,1,1,5976.7,5976.6,5976.7,5976.7,5976.7,5976.7,"{""form_processed"": 1}"
Roche,1,1,398.0,398.0,398.0,398.0,398.0,398.0,"{""skipped_by_metadata"": 1}"
RUAG,5,5,81209.2,72155.7,16241.8,18404.2,22314.1,22314.1,"{""form_processed"": 5}"
Salesforce,7,7,1497.3,45510.0,213.9,216.1,218.5,218.5,"{""skipped_by_metadata"": 7}"
SonarSource,2,2,18594.2,27379.0,9297.1,9297.1,13451.6,13451.6,"{""form_processed"": 2}"
Thomson Reuters,1,1,214.5,214.5,214.5,214.5,214.5,214.5,"{""skipped_by_metadata"": 1}"
ti&m,8,8,135493.5,101953.3,16936.7,11181.9,48298.4,48298.4,"{""no_application_form"": 7, ""workflow_failed"": 1}"
Universitätsspital Zürich,1,1,13571.9,13571.9,13571.9,13571.9,13571.9,13571.9,"{""generic_form"": 1}"
Vaudoise,2,2,16463.3,24072.3,8231.6,8231.6,11374.9,11374.9,"{""form_processed"": 2}"
vlot,1,1,13213.2,13213.2,13213.2,13213.2,13213.2,13213.2,"{""no_application_form"": 1}"
Wavestone,2,2,19307.3,22392.7,9653.7,9653.7,11062.1,11062.1,"{""form_processed"": 2}"
Zürcher Kantonalbank,4,4,24117.7,70223.4,6029.4,5983.2,7657.1,7657.1,"{""form_processed"": 4}"
