company,attempts,successful_worker_attempts,sum_attempt_duration_ms,observed_span_ms,mean_attempt_ms,median_attempt_ms,p95_attempt_ms,max_attempt_ms,statuses
Monolithic Power Systems,1,1,199.9,199.9,199.9,199.9,199.9,199.9,"{""skipped_by_metadata"": 1}"
MSC Cruises,2,1,96464.2,55698.0,48232.1,48232.1,55698.0,55698.0,"{""workflow_failed"": 2}"
NVIDIA,1,1,13076.3,13076.3,13076.3,13076.3,13076.3,13076.3,"{""no_application_form"": 1}"
NZZ,1,1,8299.7,8299.7,8299.7,8299.7,8299.7,8299.7,"{""form_processed"": 1}"
ONLU AG,1,1,3451.1,3451.1,3451.1,3451.1,3451.1,3451.1,"{""form_processed"": 1}"
Pax,1,1,5902.9,5903.0,5902.9,5902.9,5902.9,5902.9,"{""form_processed"": 1}"
Richemont,1,1,3119.5,3119.5,3119.5,3119.5,3119.5,3119.5,"{""no_application_form"": 1}"
Rivia,1,1,5924.2,5924.2,5924.2,5924.2,5924.2,5924.2,"{""form_processed"": 1}"
Roche,1,1,392.7,392.7,392.7,392.7,392.7,392.7,"{""skipped_by_metadata"": 1}"
RUAG,5,5,56834.4,40787.9,11366.9,12330.4,15973.0,15973.0,"{""form_processed"": 5}"
Salesforce,7,7,1481.2,23430.8,211.6,212.9,225.8,225.8,"{""skipped_by_metadata"": 7}"
SonarSource,2,2,7355.1,12985.8,3677.6,3677.6,4107.0,4107.0,"{""form_processed"": 2}"
Thomson Reuters,1,1,216.6,216.6,216.6,216.6,216.6,216.6,"{""skipped_by_metadata"": 1}"
ti&m,8,6,76281.4,56464.4,9535.2,9413.5,14008.4,14008.4,"{""no_application_form"": 6, ""workflow_failed"": 2}"
Universitätsspital Zürich,1,0,6355.3,6355.3,6355.3,6355.3,6355.3,6355.3,"{""workflow_failed"": 1}"
Vaudoise,2,2,10190.4,14841.2,5095.2,5095.2,7208.9,7208.9,"{""form_processed"": 2}"
vlot,1,1,6242.2,6242.1,6242.2,6242.2,6242.2,6242.2,"{""no_application_form"": 1}"
Wavestone,2,2,14263.3,14982.4,7131.6,7131.6,8080.4,8080.4,"{""form_processed"": 2}"
Zürcher Kantonalbank,4,4,17660.1,50729.2,4415.0,4456.6,4901.0,4901.0,"{""form_processed"": 4}"
