company,attempts,successful_worker_attempts,sum_attempt_duration_ms,observed_span_ms,mean_attempt_ms,median_attempt_ms,p95_attempt_ms,max_attempt_ms,statuses
EPAM,1,1,9642.9,9643.0,9642.9,9642.9,9642.9,9642.9,"{""form_processed"": 1}"
Eraneos,5,5,1066.1,12770.8,213.2,217.0,219.0,219.0,"{""skipped_by_metadata"": 5}"
Expleo,2,2,634.2,635.8,317.1,317.1,416.0,416.0,"{""skipped_by_metadata"": 2}"
Fincons Group,1,1,2735.5,2735.5,2735.5,2735.5,2735.5,2735.5,"{""form_processed"": 1}"
finnova,2,2,16571.9,18632.9,8286.0,8286.0,9249.0,9249.0,"{""no_application_form"": 2}"
Harmattan AI,1,1,2007.2,2007.2,2007.2,2007.2,2007.2,2007.2,"{""form_processed"": 1}"
Hoshii AG,1,1,8711.5,8711.5,8711.5,8711.5,8711.5,8711.5,"{""no_application_form"": 1}"
Julius Bär,2,2,427.6,32786.4,213.8,213.8,214.3,214.3,"{""skipped_by_metadata"": 2}"
Kanton Genf,1,1,6705.9,6705.9,6705.9,6705.9,6705.9,6705.9,"{""form_processed"": 1}"
Kanton Luzern,3,3,17907.7,18857.8,5969.2,6767.5,6814.0,6814.0,"{""form_processed"": 3}"
Meier Tobler,1,1,11163.1,11163.1,11163.1,11163.1,11163.1,11163.1,"{""no_application_form"": 1}"
Mettler Toledo,1,1,13821.4,13821.3,13821.4,13821.4,13821.4,13821.4,"{""no_application_form"": 1}"
Microservice Solutions,1,1,11303.5,11303.5,11303.5,11303.5,11303.5,11303.5,"{""no_application_form"": 1}"
Microsoft,1,1,12428.1,12428.0,12428.1,12428.1,12428.1,12428.1,"{""no_application_form"": 1}"
Mimic,2,2,19273.1,48494.0,9636.5,9636.5,13372.1,13372.1,"{""form_processed"": 2}"
Monolithic Power Systems,1,1,218.0,217.9,218.0,218.0,218.0,218.0,"{""skipped_by_metadata"": 1}"
MSC Cruises,2,2,68120.7,46319.0,34060.3,34060.3,40262.1,40262.1,"{""no_application_form"": 1, ""workflow_failed"": 1}"
NVIDIA,1,1,16583.2,16583.2,16583.2,16583.2,16583.2,16583.2,"{""no_application_form"": 1}"
NZZ,1,1,9212.8,9212.8,9212.8,9212.8,9212.8,9212.8,"{""form_processed"": 1}"
ONLU AG,1,1,5521.4,5521.4,5521.4,5521.4,5521.4,5521.4,"{""form_processed"": 1}"
Pax,1,1,6168.0,6168.0,6168.0,6168.0,6168.0,6168.0,"{""form_processed"": 1}"
Richemont,1,1,11388.0,11388.0,11388.0,11388.0,11388.0,11388.0,"{""no_application_form"": 1}"
Rivia,1,1,5480.0,5479.9,5480.0,5480.0,5480.0,5480.0,"{""form_processed"": 1}"
Roche,1,1,414.2,414.2,414.2,414.2,414.2,414.2,"{""skipped_by_metadata"": 1}"
RUAG,5,5,60582.8,45987.7,12116.6,14528.3,18296.8,18296.8,"{""form_processed"": 5}"
Salesforce,7,7,1495.4,28219.4,213.6,216.4,218.2,218.2,"{""skipped_by_metadata"": 7}"
SonarSource,2,2,7838.6,14086.9,3919.3,3919.3,4118.5,4118.5,"{""form_processed"": 2}"
Thomson Reuters,1,1,216.6,216.6,216.6,216.6,216.6,216.6,"{""skipped_by_metadata"": 1}"
ti&m,8,8,85742.8,63570.2,10717.9,6031.1,35633.6,35633.6,"{""no_application_form"": 7, ""workflow_failed"": 1}"
Universitätsspital Zürich,1,1,5165.0,5165.0,5165.0,5165.0,5165.0,5165.0,"{""generic_form"": 1}"
Vaudoise,2,2,12615.4,19644.5,6307.7,6307.7,8692.7,8692.7,"{""form_processed"": 2}"
vlot,1,1,15921.6,15921.6,15921.6,15921.6,15921.6,15921.6,"{""no_application_form"": 1}"
Wavestone,2,2,17755.5,18628.8,8877.8,8877.8,8881.6,8881.6,"{""form_processed"": 2}"
Zürcher Kantonalbank,4,4,17296.3,36528.5,4324.1,3987.1,5785.3,5785.3,"{""form_processed"": 4}"
