company,attempts,successful_worker_attempts,sum_attempt_duration_ms,observed_span_ms,mean_attempt_ms,median_attempt_ms,p95_attempt_ms,max_attempt_ms,statuses
Julius Bär,2,2,121.4,52161.7,60.7,60.7,61.0,61.0,"{""skipped_by_metadata"": 2}"
Kanton Genf,1,1,8110.5,8110.6,8110.5,8110.5,8110.5,8110.5,"{""form_processed"": 1}"
Kanton Luzern,3,3,22402.3,20832.3,7467.4,8952.7,8952.9,8952.9,"{""form_processed"": 3}"
Meier Tobler,1,1,21597.2,21597.2,21597.2,21597.2,21597.2,21597.2,"{""no_application_form"": 1}"
Mettler Toledo,1,1,14323.6,14323.5,14323.6,14323.6,14323.6,14323.6,"{""no_application_form"": 1}"
Microservice Solutions,1,1,17261.0,17261.0,17261.0,17261.0,17261.0,17261.0,"{""no_application_form"": 1}"
Microsoft,1,1,22422.5,22422.5,22422.5,22422.5,22422.5,22422.5,"{""no_application_form"": 1}"
Mimic,2,2,31817.9,67225.1,15909.0,15909.0,26283.8,26283.8,"{""form_processed"": 2}"
Monolithic Power Systems,1,1,61.1,61.0,61.1,61.1,61.1,61.1,"{""skipped_by_metadata"": 1}"
MSC Cruises,2,2,52085.5,48593.2,26042.8,26042.8,40124.8,40124.8,"{""no_application_form"": 1, ""workflow_failed"": 1}"
NVIDIA,1,1,30604.4,30604.4,30604.4,30604.4,30604.4,30604.4,"{""no_application_form"": 1}"
NZZ,1,1,13941.6,13941.7,13941.6,13941.6,13941.6,13941.6,"{""form_processed"": 1}"
ONLU AG,1,1,10708.0,10708.0,10708.0,10708.0,10708.0,10708.0,"{""form_processed"": 1}"
Pax,1,1,8492.3,8492.3,8492.3,8492.3,8492.3,8492.3,"{""form_processed"": 1}"
Richemont,1,1,5198.1,5198.1,5198.1,5198.1,5198.1,5198.1,"{""no_application_form"": 1}"
Rivia,1,1,11904.4,11904.4,11904.4,11904.4,11904.4,11904.4,"{""form_processed"": 1}"
Roche,1,1,245.7,245.6,245.7,245.7,245.7,245.7,"{""skipped_by_metadata"": 1}"
RUAG,5,5,64589.8,63090.2,12918.0,16332.7,17052.2,17052.2,"{""form_processed"": 5}"
Salesforce,7,7,428.4,39757.4,61.2,61.4,62.6,62.6,"{""skipped_by_metadata"": 7}"
SonarSource,2,2,9421.9,21783.1,4710.9,4710.9,6184.0,6184.0,"{""form_processed"": 2}"
Thomson Reuters,1,1,60.3,60.4,60.3,60.3,60.3,60.3,"{""skipped_by_metadata"": 1}"
ti&m,8,8,89046.8,48798.1,11130.9,9835.9,19019.9,19019.9,"{""no_application_form"": 8}"
Universitätsspital Zürich,1,1,5681.3,5681.3,5681.3,5681.3,5681.3,5681.3,"{""generic_form"": 1}"
Vaudoise,2,2,16084.3,22831.5,8042.1,8042.1,10120.8,10120.8,"{""form_processed"": 2}"
vlot,1,1,11944.8,11944.9,11944.8,11944.8,11944.8,11944.8,"{""no_application_form"": 1}"
Wavestone,2,2,18930.1,20649.9,9465.0,9465.0,10960.2,10960.2,"{""form_processed"": 2}"
Zürcher Kantonalbank,4,4,19253.0,54844.7,4813.2,4813.4,5918.4,5918.4,"{""form_processed"": 4}"
