company,attempts,successful_worker_attempts,sum_attempt_duration_ms,observed_span_ms,mean_attempt_ms,median_attempt_ms,p95_attempt_ms,max_attempt_ms,statuses
Digital Wave Finance AG,1,1,13628.5,13628.5,13628.5,13628.5,13628.5,13628.5,"{""form_processed"": 1}"
EPAM,1,1,10779.4,10779.4,10779.4,10779.4,10779.4,10779.4,"{""no_application_form"": 1}"
Eraneos,5,5,1044.8,27241.7,209.0,213.3,219.1,219.1,"{""skipped_by_metadata"": 5}"
Expleo,2,2,610.4,612.5,305.2,305.2,395.2,395.2,"{""skipped_by_metadata"": 2}"
Fincons Group,1,1,8640.7,8640.8,8640.7,8640.7,8640.7,8640.7,"{""form_processed"": 1}"
finnova,2,2,29884.0,37394.0,14942.0,14942.0,15787.9,15787.9,"{""form_processed"": 1, ""no_application_form"": 1}"
Harmattan AI,1,1,4893.2,4893.2,4893.2,4893.2,4893.2,4893.2,"{""form_processed"": 1}"
Hoshii AG,1,1,12577.6,12577.5,12577.6,12577.6,12577.6,12577.6,"{""no_application_form"": 1}"
Julius Bär,2,2,412.2,53500.0,206.1,206.1,213.9,213.9,"{""skipped_by_metadata"": 2}"
Kanton Genf,1,1,16663.8,16663.8,16663.8,16663.8,16663.8,16663.8,"{""form_processed"": 1}"
Kanton Luzern,3,3,21013.0,21521.7,7004.3,8126.3,8173.2,8173.2,"{""form_processed"": 3}"
Meier Tobler,1,1,27733.2,27733.2,27733.2,27733.2,27733.2,27733.2,"{""no_application_form"": 1}"
Mettler Toledo,1,1,27133.0,27133.0,27133.0,27133.0,27133.0,27133.0,"{""no_application_form"": 1}"
Microservice Solutions,1,1,17129.1,17129.2,17129.1,17129.1,17129.1,17129.1,"{""no_application_form"": 1}"
Microsoft,1,1,25230.2,25230.1,25230.2,25230.2,25230.2,25230.2,"{""workflow_failed"": 1}"
Mimic,2,2,28311.1,70596.2,14155.6,14155.6,23320.9,23320.9,"{""form_processed"": 1, ""no_application_form"": 1}"
Monolithic Power Systems,1,1,200.1,200.1,200.1,200.1,200.1,200.1,"{""skipped_by_metadata"": 1}"
MSC Cruises,2,2,70887.0,65734.5,35443.5,35443.5,58027.7,58027.7,"{""no_application_form"": 1, ""workflow_failed"": 1}"
NVIDIA,1,1,19937.5,19937.5,19937.5,19937.5,19937.5,19937.5,"{""no_application_form"": 1}"
NZZ,1,1,11870.7,11870.7,11870.7,11870.7,11870.7,11870.7,"{""form_processed"": 1}"
ONLU AG,1,1,14450.9,14451.0,14450.9,14450.9,14450.9,14450.9,"{""form_processed"": 1}"
Pax,1,1,7652.5,7652.6,7652.5,7652.5,7652.5,7652.5,"{""form_processed"": 1}"
Richemont,1,1,4767.5,4767.5,4767.5,4767.5,4767.5,4767.5,"{""no_application_form"": 1}"
Rivia,1,1,7875.6,7875.6,7875.6,7875.6,7875.6,7875.6,"{""form_processed"": 1}"
Roche,1,1,394.1,394.1,394.1,394.1,394.1,394.1,"{""skipped_by_metadata"": 1}"
RUAG,5,5,81874.4,68317.9,16374.9,19383.6,21782.5,21782.5,"{""form_processed"": 5}"
Salesforce,7,7,1473.3,41231.1,210.5,213.3,216.0,216.0,"{""skipped_by_metadata"": 7}"
SonarSource,2,2,10751.4,18631.5,5375.7,5375.7,7314.6,7314.6,"{""form_processed"": 2}"
Thomson Reuters,1,1,213.6,213.5,213.6,213.6,213.6,213.6,"{""skipped_by_metadata"": 1}"
ti&m,8,8,92099.1,58436.2,11512.4,9971.5,22101.8,22101.8,"{""form_processed"": 1, ""no_application_form"": 7}"
Universitätsspital Zürich,1,1,13738.7,13738.7,13738.7,13738.7,13738.7,13738.7,"{""generic_form"": 1}"
Vaudoise,2,2,17089.8,26367.0,8544.9,8544.9,10465.5,10465.5,"{""form_processed"": 2}"
vlot,1,1,16806.2,16806.2,16806.2,16806.2,16806.2,16806.2,"{""no_application_form"": 1}"
Wavestone,2,2,38517.0,30119.7,19258.5,19258.5,23714.4,23714.4,"{""form_processed"": 2}"
Zürcher Kantonalbank,4,4,28013.0,61793.5,7003.2,6600.6,9598.1,9598.1,"{""form_processed"": 4}"
