company,attempts,successful_worker_attempts,sum_attempt_duration_ms,observed_span_ms,mean_attempt_ms,median_attempt_ms,p95_attempt_ms,max_attempt_ms,statuses
NZZ,1,1,12025.2,12025.2,12025.2,12025.2,12025.2,12025.2,"{""form_processed"": 1}"
ONLU AG,1,1,10825.1,10825.1,10825.1,10825.1,10825.1,10825.1,"{""form_processed"": 1}"
Pax,1,1,9613.6,9613.6,9613.6,9613.6,9613.6,9613.6,"{""form_processed"": 1}"
Richemont,1,1,3832.0,3832.0,3832.0,3832.0,3832.0,3832.0,"{""no_application_form"": 1}"
Rivia,1,1,10727.2,10727.2,10727.2,10727.2,10727.2,10727.2,"{""form_processed"": 1}"
Roche,1,1,436.4,436.4,436.4,436.4,436.4,436.4,"{""skipped_by_metadata"": 1}"
RUAG,5,5,75053.7,68508.9,15010.7,18809.3,18840.1,18840.1,"{""form_processed"": 5}"
Salesforce,7,7,1523.5,41896.8,217.6,218.1,219.0,219.0,"{""skipped_by_metadata"": 7}"
SonarSource,2,2,14255.9,22494.3,7127.9,7127.9,10457.9,10457.9,"{""form_processed"": 2}"
Thomson Reuters,1,1,200.0,200.0,200.0,200.0,200.0,200.0,"{""skipped_by_metadata"": 1}"
ti&m,8,8,83624.1,49364.6,10453.0,9412.6,18532.2,18532.2,"{""no_application_form"": 8}"
Universitätsspital Zürich,1,1,48266.8,48266.8,48266.8,48266.8,48266.8,48266.8,"{""workflow_failed"": 1}"
Vaudoise,2,2,15789.8,23266.2,7894.9,7894.9,10928.5,10928.5,"{""form_processed"": 2}"
vlot,1,1,11367.5,11367.5,11367.5,11367.5,11367.5,11367.5,"{""no_application_form"": 1}"
Wavestone,2,2,23716.5,24139.1,11858.2,11858.2,12085.3,12085.3,"{""form_processed"": 2}"
Zürcher Kantonalbank,4,4,21786.2,55661.6,5446.6,4641.3,7963.5,7963.5,"{""form_processed"": 4}"
